open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1666989600000,8.38930000,8.41400000,8.38930000,8.40090000,18704.47000000,1666989899999,157176.19652300,469,12922.56000000,108595.02528500,0
1666989900000,8.40010000,8.40290000,8.35700000,8.35700000,17246.72000000,1666990199999,144503.60765600,511,5119.22000000,42911.00175900,0
1666990200000,8.35630000,8.36880000,8.34880000,8.35920000,12878.86000000,1666990499999,107634.30412400,456,5057.91000000,42275.54043900,0
1666990500000,8.35990000,8.36650000,8.34720000,8.36160000,22802.72000000,1666990799999,190545.06117200,653,8701.84000000,72735.42404300,0
1666990800000,8.35840000,8.36750000,8.35470000,8.35770000,13653.53000000,1666991099999,114159.14936200,343,8109.53000000,67809.77447700,0
1666991100000,8.35650000,8.36120000,8.32670000,8.35640000,20964.94000000,1666991399999,174833.24162100,471,4958.07000000,41363.96650000,0
1666991400000,8.35540000,8.38880000,8.34730000,8.38230000,16504.78000000,1666991699999,138164.26305000,350,10759.12000000,90062.12781500,0
1666991700000,8.38130000,8.38250000,8.36590000,8.37000000,6013.68000000,1666991999999,50350.62824600,195,2223.98000000,18617.07311500,0
1666992000000,8.37000000,8.37000000,8.32630000,8.32650000,16807.48000000,1666992299999,140241.70551100,352,6887.20000000,57433.89379000,0
1666992300000,8.32640000,8.33400000,8.30510000,8.31720000,33550.88000000,1666992599999,279070.41752500,607,14317.18000000,119121.35925900,0
1666992600000,8.31730000,8.31730000,8.30000000,8.31360000,11691.73000000,1666992899999,97132.38157600,406,5634.09000000,46803.61579700,0
1666992900000,8.31460000,8.33910000,8.31390000,8.32370000,9108.36000000,1666993199999,75850.74978800,324,4112.68000000,34246.23827000,0
1666993200000,8.32360000,8.34140000,8.32150000,8.33460000,13967.63000000,1666993499999,116405.93796700,397,6799.47000000,56660.57712500,0
1666993500000,8.33540000,8.33540000,8.31080000,8.31080000,10291.22000000,1666993799999,85702.05771200,301,2648.29000000,22052.46800100,0
1666993800000,8.31080000,8.31110000,8.27520000,8.28730000,30685.08000000,1666994099999,254432.12537400,725,11060.92000000,91704.87589100,0
1666994100000,8.28660000,8.31320000,8.28580000,8.31310000,9696.24000000,1666994399999,80431.52202300,278,5485.71000000,45501.60380200,0
1666994400000,8.31310000,8.32350000,8.28970000,8.29950000,13575.71000000,1666994699999,112806.52657600,406,6110.32000000,50762.28817100,0
1666994700000,8.29950000,8.33310000,8.29900000,8.32000000,14120.21000000,1666994999999,117498.24287300,433,9391.40000000,78153.38852500,0
1666995000000,8.32070000,8.33240000,8.30260000,8.31340000,49116.21000000,1666995299999,408599.29007600,696,21564.51000000,179327.80277100,0
1666995300000,8.31110000,8.31900000,8.28150000,8.28630000,24036.09000000,1666995599999,199587.96464200,679,8498.50000000,70575.26117600,0
1666995600000,8.28590000,8.31090000,8.28020000,8.30260000,19341.80000000,1666995899999,160518.68363900,461,10188.94000000,84554.99764200,0
1666995900000,8.30260000,8.30970000,8.28540000,8.29270000,16808.94000000,1666996199999,139483.21090100,476,6810.29000000,56518.66365100,0
1666996200000,8.29520000,8.29860000,8.26620000,8.26760000,16030.27000000,1666996499999,132737.69092300,509,5977.42000000,49496.49503200,0
1666996500000,8.26760000,8.29460000,8.26400000,8.29440000,21085.12000000,1666996799999,174543.04545100,524,11205.53000000,92780.52119300,0
1666996800000,8.29440000,8.31880000,8.29230000,8.29870000,14263.49000000,1666997099999,118429.68848200,392,6948.22000000,57684.05026100,0
1666997100000,8.29730000,8.30980000,8.28000000,8.29290000,24688.60000000,1666997399999,204833.59981700,564,12157.36000000,100858.81683600,0
1666997400000,8.29240000,8.30400000,8.28780000,8.29240000,11500.56000000,1666997699999,95394.42128500,301,4877.02000000,40455.20366000,0
1666997700000,8.29150000,8.30360000,8.27490000,8.30290000,14944.27000000,1666997999999,123799.65726600,375,6513.38000000,53963.64285800,0
1666998000000,8.30140000,8.30950000,8.27540000,8.28280000,15653.21000000,1666998299999,129821.18813400,403,9057.78000000,75112.42649300,0
1666998300000,8.28270000,8.29340000,8.24230000,8.25300000,40199.00000000,1666998599999,332224.97685900,837,17721.64000000,146448.58514800,0
1666998600000,8.25600000,8.26700000,8.25240000,8.25950000,14403.52000000,1666998899999,118979.45171200,296,5812.79000000,48015.43076700,0
1666998900000,8.25930000,8.26130000,8.10750000,8.18950000,150806.86000000,1666999199999,1232199.79694300,2660,52548.77000000,429191.32501100,0
1666999200000,8.19060000,8.21400000,8.17990000,8.18740000,19240.93000000,1666999499999,157737.56941700,510,10332.77000000,84722.63947600,0
1666999500000,8.19150000,8.20640000,8.18500000,8.20610000,14826.72000000,1666999799999,121509.05007900,318,9157.55000000,75043.94255500,0
1666999800000,8.20470000,8.22000000,8.13400000,8.16690000,79064.88000000,1667000099999,645303.65547300,1467,34333.32000000,280181.41273000,0
1667000100000,8.16870000,8.17040000,8.11000000,8.14910000,47878.54000000,1667000399999,389470.85665100,1175,19530.33000000,158857.79499000,0
1667000400000,8.15100000,8.15980000,8.12320000,8.14260000,39518.18000000,1667000699999,321704.69045000,855,19699.73000000,160348.14243700,0
1667000700000,8.14210000,8.17300000,8.14210000,8.15490000,57998.93000000,1667000999999,473108.51511900,913,28532.51000000,232743.91972600,0
1667001000000,8.15490000,8.18990000,8.15490000,8.16980000,35943.64000000,1667001299999,293707.99704600,929,22375.34000000,182820.52160200,0
1667001300000,8.16980000,8.19490000,8.15200000,8.18450000,36312.17000000,1667001599999,296813.08797300,979,19466.18000000,159160.35938000,0
1667001600000,8.18270000,8.18280000,8.13410000,8.15060000,41246.71000000,1667001899999,336607.83471800,1116,18389.16000000,150070.36729500,0
1667001900000,8.15060000,8.16250000,8.12000000,8.12720000,31987.11000000,1667002199999,260426.23687000,764,12631.12000000,102828.88353500,0
1667002200000,8.12830000,8.15990000,8.12020000,8.13680000,29662.19000000,1667002499999,241653.79424300,513,20716.16000000,168786.32603100,0
1667002500000,8.13810000,8.14270000,8.05010000,8.09050000,68767.65000000,1667002799999,556902.20801400,1391,21870.44000000,177167.90014500,0
1667002800000,8.09050000,8.12320000,8.08260000,8.10710000,40954.56000000,1667003099999,332113.20450800,972,21372.32000000,173333.07710200,0
1667003100000,8.10740000,8.14820000,8.09550000,8.14820000,31139.80000000,1667003399999,252815.69471900,597,20866.29000000,169408.41258200,0
1667003400000,8.14830000,8.15990000,8.10960000,8.11820000,32391.54000000,1667003699999,263479.31427600,731,15884.88000000,129184.01153900,0
1667003700000,8.11750000,8.12000000,8.09580000,8.10790000,21737.72000000,1667003999999,176239.24582700,514,8901.12000000,72158.60869300,0
1667004000000,8.10860000,8.12900000,8.10350000,8.12470000,19510.86000000,1667004299999,158381.32851900,442,11043.74000000,89649.65900100,0
1667004300000,8.12420000,8.12980000,8.08710000,8.10290000,24641.43000000,1667004599999,199814.46483700,523,12805.01000000,103791.69175500,0
1667004600000,8.10160000,8.11340000,8.08650000,8.10680000,20102.31000000,1667004899999,162819.04199800,490,12431.78000000,100691.79219200,0
1667004900000,8.10880000,8.14110000,8.10880000,8.12110000,29645.16000000,1667005199999,240912.91414000,644,16924.85000000,137522.71004000,0
1667005200000,8.12110000,8.14400000,8.11070000,8.14130000,31696.62000000,1667005499999,257519.28568100,723,14649.03000000,119035.92759400,0
1667005500000,8.14280000,8.15510000,8.12530000,8.13400000,25118.22000000,1667005799999,204490.49831600,629,11887.82000000,96768.06743300,0
1667005800000,8.13400000,8.14650000,8.11760000,8.13840000,28085.75000000,1667006099999,228391.39762500,753,13476.97000000,109599.55783700,0
1667006100000,8.14090000,8.16380000,8.13080000,8.14590000,37302.28000000,1667006399999,304074.84961500,942,16147.89000000,131627.50783900,0
1667006400000,8.14600000,8.15780000,8.13500000,8.15380000,22715.30000000,1667006699999,185047.87106300,715,11530.77000000,93938.85011000,0
1667006700000,8.15650000,8.20430000,8.15040000,8.18300000,134483.87000000,1667006999999,1100554.00691000,1794,68661.51000000,561820.56614400,0
1667007000000,8.18290000,8.19980000,8.16660000,8.19370000,34655.46000000,1667007299999,283580.89595300,850,19573.80000000,160167.43850100,0
1667007300000,8.19390000,8.19690000,8.17270000,8.18620000,21033.68000000,1667007599999,172191.09705900,483,10115.91000000,82787.76033200,0
1667007600000,8.18620000,8.18830000,8.15190000,8.17060000,24644.50000000,1667007899999,201317.87862900,527,10890.32000000,88970.31440700,0
1667007900000,8.16990000,8.17620000,8.15750000,8.17290000,26463.61000000,1667008199999,216086.38847200,547,13595.83000000,111011.32549400,0
1667008200000,8.17220000,8.18530000,8.16380000,8.17680000,26911.33000000,1667008499999,220038.63526000,637,12645.04000000,103380.73787800,0
1667008500000,8.17570000,8.17570000,8.15760000,8.16100000,16013.73000000,1667008799999,130823.10033100,488,7440.09000000,60780.65116400,0
1667008800000,8.16040000,8.16860000,8.13130000,8.15230000,31454.88000000,1667009099999,256382.83717600,753,14544.70000000,118557.87674800,0
1667009100000,8.14890000,8.16510000,8.14820000,8.15590000,22892.44000000,1667009399999,186803.40900700,563,12432.94000000,101451.35819100,0
1667009400000,8.15590000,8.17380000,8.14600000,8.17230000,26103.76000000,1667009699999,212990.54748800,569,13924.37000000,113640.33094800,0
1667009700000,8.17220000,8.18540000,8.15450000,8.17900000,29499.42000000,1667009999999,240999.17434200,616,12861.97000000,105075.56129700,0
1667010000000,8.18010000,8.19950000,8.16750000,8.18710000,45817.36000000,1667010299999,375072.90478400,819,31418.20000000,257198.12224300,0
1667010300000,8.18830000,8.22390000,8.18440000,8.20050000,44309.25000000,1667010599999,363564.00335100,1105,20513.08000000,168322.19329300,0
1667010600000,8.20200000,8.21010000,8.17210000,8.18960000,26870.34000000,1667010899999,220063.11473700,818,6727.70000000,55075.18881000,0
1667010900000,8.18760000,8.19550000,8.17310000,8.17420000,15656.18000000,1667011199999,128110.51110200,560,6161.00000000,50415.64274600,0
1667011200000,8.17420000,8.18080000,8.16770000,8.17170000,14668.55000000,1667011499999,119903.90756800,526,5141.20000000,42020.04021700,0
1667011500000,8.17260000,8.22000000,8.17150000,8.20800000,56241.44000000,1667011799999,460738.84830500,803,19884.44000000,162922.52243800,0
1667011800000,8.20820000,8.20820000,8.18220000,8.20500000,21334.72000000,1667012099999,174811.33108300,595,8519.57000000,69802.98581200,0
1667012100000,8.20370000,8.20370000,8.17720000,8.17720000,12576.41000000,1667012399999,102994.98469100,386,5146.07000000,42152.56899400,0
1667012400000,8.17730000,8.19180000,8.15310000,8.18500000,29153.22000000,1667012699999,238186.69218000,905,16816.27000000,137399.70751800,0
1667012700000,8.18390000,8.23680000,8.18200000,8.23670000,45915.55000000,1667012999999,376536.31129200,966,32735.46000000,268436.11575800,0
1667013000000,8.23630000,8.24190000,8.21110000,8.21590000,23744.09000000,1667013299999,195308.16827700,619,13056.70000000,107418.91736900,0
1667013300000,8.21610000,8.26290000,8.21000000,8.25480000,62903.43000000,1667013599999,518203.70165900,1344,28417.21000000,234078.00651000,0
1667013600000,8.26110000,8.30200000,8.26110000,8.27600000,67459.36000000,1667013899999,558920.60311900,1529,38376.60000000,318062.88438600,0
1667013900000,8.27400000,8.30270000,8.27170000,8.30270000,18041.97000000,1667014199999,149419.20217900,559,11275.52000000,93403.37132000,0
1667014200000,8.29810000,8.31610000,8.27510000,8.28100000,30249.25000000,1667014499999,250975.60797400,733,14865.37000000,123307.11861400,0
1667014500000,8.28100000,8.31200000,8.28000000,8.29760000,27313.58000000,1667014799999,226427.37826500,674,16524.16000000,136987.66296200,0
1667014800000,8.29900000,8.36920000,8.29580000,8.35880000,66803.33000000,1667015099999,556954.64790900,1094,31840.24000000,265455.05883900,0
1667015100000,8.35750000,8.36810000,8.30070000,8.31070000,32756.61000000,1667015399999,273065.05968300,703,15373.18000000,128291.37685300,0
1667015400000,8.30810000,8.33190000,8.30280000,8.31540000,23855.14000000,1667015699999,198427.47478400,765,11282.77000000,93844.44148800,0
1667015700000,8.31610000,8.32020000,8.29450000,8.30190000,28514.36000000,1667015999999,236873.45039500,575,14149.08000000,117544.71012300,0
1667016000000,8.30000000,8.33630000,8.29640000,8.32350000,24343.27000000,1667016299999,202465.62982800,823,13858.98000000,115275.76368700,0
1667016300000,8.32040000,8.33500000,8.31850000,8.32390000,17520.81000000,1667016599999,145873.89954800,530,9568.70000000,79677.09183600,0
1667016600000,8.32370000,8.34620000,8.30260000,8.30370000,20631.69000000,1667016899999,171836.65345200,507,8569.75000000,71406.21705000,0
1667016900000,8.30280000,8.31320000,8.29020000,8.29490000,50016.73000000,1667017199999,415226.25456100,965,26071.67000000,216438.60204000,0
1667017200000,8.29610000,8.30420000,8.29000000,8.29960000,32754.09000000,1667017499999,271709.31567200,601,16951.79000000,140634.43259500,0
1667017500000,8.29960000,8.30300000,8.28140000,8.29750000,26551.16000000,1667017799999,220213.04957900,647,9782.69000000,81141.94913200,0
1667017800000,8.29740000,8.32770000,8.29120000,8.31040000,29300.56000000,1667018099999,243464.34777900,873,15146.88000000,125848.34893000,0
1667018100000,8.30940000,8.32000000,8.28600000,8.28600000,13192.23000000,1667018399999,109587.05743400,486,7772.59000000,64578.14214000,0
1667018400000,8.28600000,8.28910000,8.24240000,8.24450000,43026.14000000,1667018699999,355307.46127100,998,17425.78000000,143959.29303900,0
1667018700000,8.24320000,8.28910000,8.24320000,8.27800000,29477.38000000,1667018999999,243721.10237100,802,17542.82000000,145023.70693100,0
1667019000000,8.27800000,8.28460000,8.26890000,8.27110000,22971.52000000,1667019299999,190120.74052400,706,12418.35000000,102782.09276400,0
1667019300000,8.27150000,8.31100000,8.27150000,8.30470000,20759.52000000,1667019599999,172116.60134900,688,12903.52000000,106980.33574600,0
1667019600000,8.30290000,8.31990000,8.29310000,8.31990000,21808.84000000,1667019899999,181096.71066900,542,15051.86000000,125004.99589200,0
1667019900000,8.31600000,8.34740000,8.31100000,8.33780000,26919.20000000,1667020199999,224190.77063200,724,14690.89000000,122335.41137800,0
1667020200000,8.33820000,8.35960000,8.33540000,8.35570000,33607.20000000,1667020499999,280624.33462100,817,18630.60000000,155569.81811700,0
1667020500000,8.35570000,8.36430000,8.31200000,8.31880000,37023.72000000,1667020799999,309054.45995900,955,19430.24000000,162216.64566000,0
1667020800000,8.31750000,8.32810000,8.30870000,8.31400000,11533.15000000,1667021099999,95913.78454500,412,5414.57000000,45027.27699900,0
1667021100000,8.31480000,8.34870000,8.31090000,8.31280000,28868.36000000,1667021399999,240369.63651000,681,19243.69000000,160237.41457300,0
1667021400000,8.31310000,8.31360000,8.29090000,8.29090000,21814.21000000,1667021699999,181165.21166400,469,8784.53000000,72956.16888600,0
1667021700000,8.29160000,8.29810000,8.26780000,8.27080000,31825.37000000,1667021999999,263524.12247900,760,15100.31000000,125043.73097500,0
1667022000000,8.27080000,8.29420000,8.26310000,8.29150000,23755.28000000,1667022299999,196580.69059600,738,11977.68000000,99132.08869900,0
1667022300000,8.29150000,8.29490000,8.25210000,8.25710000,20970.68000000,1667022599999,173477.45579100,591,6175.41000000,51086.57471500,0
1667022600000,8.25700000,8.26860000,8.25010000,8.26110000,20923.68000000,1667022899999,172761.25087400,670,10462.60000000,86392.50402000,0
1667022900000,8.26060000,8.26060000,8.22790000,8.24900000,25529.21000000,1667023199999,210476.64761000,600,8298.29000000,68422.00183000,0
1667023200000,8.24890000,8.25490000,8.21310000,8.22370000,46656.88000000,1667023499999,384023.91557500,1055,18420.88000000,151562.81981500,0
1667023500000,8.22360000,8.24530000,8.21780000,8.22240000,53778.27000000,1667023799999,442404.39758900,1003,11141.53000000,91673.97128900,0
1667023800000,8.22240000,8.22980000,8.17910000,8.18780000,35107.91000000,1667024099999,288155.51149100,802,11410.12000000,93665.27997000,0
1667024100000,8.18950000,8.21870000,8.18680000,8.20750000,44974.33000000,1667024399999,368943.20181600,1037,27933.81000000,229184.83973600,0
1667024400000,8.20870000,8.20870000,8.19030000,8.20000000,31318.51000000,1667024699999,256752.57290200,798,16343.41000000,133978.13215600,0
1667024700000,8.20000000,8.21380000,8.19690000,8.20970000,47297.80000000,1667024999999,388026.20181000,853,31942.22000000,262048.07590200,0
1667025000000,8.21020000,8.22000000,8.20380000,8.21210000,64795.54000000,1667025299999,532230.90252700,1280,42548.85000000,349489.86205900,0
1667025300000,8.21190000,8.24460000,8.20960000,8.21450000,56825.92000000,1667025599999,467168.87669000,1189,32000.08000000,263063.45170600,0
1667025600000,8.21440000,8.21460000,8.16530000,8.16760000,53711.57000000,1667025899999,439933.52368700,1046,22579.11000000,184956.23846200,0
1667025900000,8.16750000,8.18880000,8.15310000,8.16530000,71773.95000000,1667026199999,586334.28231200,1433,34385.49000000,280901.96492900,0
1667026200000,8.16510000,8.19430000,8.16500000,8.18380000,49696.20000000,1667026499999,406553.00771400,1174,33344.71000000,272766.25038400,0
1667026500000,8.18380000,8.18940000,8.16800000,8.17630000,30682.26000000,1667026799999,250902.88035900,741,13293.98000000,108716.06393200,0
1667026800000,8.17640000,8.18610000,8.16100000,8.16770000,39994.96000000,1667027099999,326841.64523700,866,16028.45000000,131010.88168000,0
1667027100000,8.16650000,8.18610000,8.16650000,8.18400000,28454.81000000,1667027399999,232656.01908200,626,17790.45000000,145467.97935300,0
1667027400000,8.18320000,8.22080000,8.18320000,8.21050000,44016.37000000,1667027699999,361107.99213400,876,28795.07000000,236261.44317100,0
1667027700000,8.21000000,8.21800000,8.19300000,8.21440000,28030.18000000,1667027999999,229979.71840200,692,12243.40000000,100456.76557100,0
1667028000000,8.21440000,8.22090000,8.19660000,8.20830000,26760.45000000,1667028299999,219655.42000900,740,11952.53000000,98103.66543400,0
1667028300000,8.20980000,8.21410000,8.17580000,8.21150000,36146.25000000,1667028599999,296037.95078200,798,13050.05000000,106882.57705600,0
1667028600000,8.21150000,8.23240000,8.20850000,8.22470000,23260.60000000,1667028899999,191216.26385400,664,13289.61000000,109250.12795300,0
1667028900000,8.22650000,8.23650000,8.22240000,8.23110000,46447.04000000,1667029199999,382266.59225900,609,17279.28000000,142206.13080200,0
1667029200000,8.23110000,8.23190000,8.20540000,8.22620000,61088.72000000,1667029499999,502358.92566100,951,24474.30000000,201176.70999600,0
1667029500000,8.22630000,8.23660000,8.19540000,8.23650000,50164.68000000,1667029799999,411996.95830100,858,31863.68000000,261683.83140800,0
1667029800000,8.23600000,8.27740000,8.23520000,8.24910000,54802.50000000,1667030099999,452681.85994700,1027,35090.27000000,289906.80293400,0
1667030100000,8.24790000,8.27000000,8.24570000,8.26680000,25805.26000000,1667030399999,213081.67161700,700,12504.83000000,103261.07472200,0
1667030400000,8.26650000,8.26990000,8.24330000,8.26250000,37370.22000000,1667030699999,308721.03022500,858,12539.51000000,103587.07111100,0
1667030700000,8.26230000,8.26900000,8.22210000,8.22690000,54895.82000000,1667030999999,452222.19997700,1215,17184.23000000,141571.10665500,0
1667031000000,8.22590000,8.26390000,8.20800000,8.25470000,60717.00000000,1667031299999,499675.73510700,1216,34055.08000000,280215.97421400,0
1667031300000,8.25690000,8.29420000,8.24980000,8.28770000,64468.07000000,1667031599999,533320.12408900,1245,38701.01000000,320244.30364900,0
1667031600000,8.28770000,8.32530000,8.27220000,8.31550000,63903.44000000,1667031899999,530365.86834400,1089,35763.07000000,296899.53263400,0
1667031900000,8.31430000,8.35010000,8.31070000,8.35000000,49268.69000000,1667032199999,410563.63682300,1074,28032.64000000,233639.00948700,0
1667032200000,8.34990000,8.35700000,8.31930000,8.32690000,56873.51000000,1667032499999,474267.99229600,1286,22406.75000000,186910.21292100,0
1667032500000,8.33000000,8.35310000,8.29000000,8.29670000,65272.35000000,1667032799999,543566.60866600,1357,28777.13000000,239739.71962300,0
1667032800000,8.29550000,8.32970000,8.29290000,8.30000000,60618.82000000,1667033099999,503319.11566600,1251,24805.12000000,205954.20938500,0
1667033100000,8.30000000,8.30670000,8.26240000,8.27800000,43182.06000000,1667033399999,358070.39229700,912,16909.86000000,140159.85426200,0
1667033400000,8.28030000,8.32220000,8.27630000,8.31380000,43106.03000000,1667033699999,357824.90457800,846,18329.11000000,152112.03522500,0
1667033700000,8.31200000,8.31960000,8.29440000,8.30360000,20323.86000000,1667033999999,168777.63230300,613,9195.40000000,76361.03099100,0
1667034000000,8.30330000,8.31700000,8.28000000,8.28940000,32749.53000000,1667034299999,271682.82077100,747,13523.06000000,112165.65352600,0
1667034300000,8.29000000,8.30230000,8.26180000,8.27950000,99947.12000000,1667034599999,827172.04707900,1031,27729.70000000,229391.47455900,0
1667034600000,8.27900000,8.30800000,8.27740000,8.28730000,29602.71000000,1667034899999,245617.95954400,804,12512.62000000,103809.77268300,0
1667034900000,8.28700000,8.29460000,8.24510000,8.24830000,39504.25000000,1667035199999,326427.75209700,1177,14948.19000000,123490.62347300,0
1667035200000,8.24810000,8.25680000,8.23470000,8.24760000,30614.13000000,1667035499999,252450.93050400,715,16666.01000000,137444.34555800,0
1667035500000,8.24730000,8.26210000,8.24200000,8.25890000,32566.16000000,1667035799999,268726.62058000,625,20935.46000000,172741.60164000,0
1667035800000,8.25820000,8.26010000,8.22790000,8.22990000,27256.31000000,1667036099999,224832.18379800,723,9997.80000000,82475.89137900,0
1667036100000,8.22990000,8.25480000,8.22980000,8.24690000,28370.91000000,1667036399999,233794.25316000,756,15237.42000000,125551.65124500,0
1667036400000,8.24690000,8.27000000,8.24690000,8.26910000,24088.06000000,1667036699999,198923.45192400,671,12399.74000000,102398.26400800,0
1667036700000,8.26910000,8.28280000,8.25640000,8.25870000,30492.43000000,1667036999999,252310.41437300,748,14306.30000000,118398.22242500,0
1667037000000,8.25730000,8.26440000,8.25000000,8.26230000,27262.69000000,1667037299999,225060.87469500,449,15658.31000000,129267.08052800,0
1667037300000,8.26450000,8.27400000,8.25610000,8.26000000,18854.14000000,1667037599999,155836.08220200,395,6676.29000000,55193.79837600,0
1667037600000,8.26000000,8.26270000,8.24450000,8.26050000,27820.01000000,1667037899999,229567.84224400,439,15433.12000000,127360.27970700,0
1667037900000,8.25640000,8.25710000,8.23750000,8.24440000,28281.64000000,1667038199999,233204.18046300,463,8767.48000000,72301.82486600,0
1667038200000,8.24400000,8.27750000,8.24260000,8.27420000,42301.98000000,1667038499999,349074.38520800,529,32700.67000000,269772.49333900,0
1667038500000,8.27330000,8.31540000,8.26890000,8.30970000,68988.43000000,1667038799999,572003.25947700,1248,35351.15000000,293103.23503700,0
1667038800000,8.31050000,8.34090000,8.29270000,8.29270000,62787.93000000,1667039099999,522270.63914400,1233,27599.77000000,229644.66240900,0
1667039100000,8.29490000,8.29860000,8.14730000,8.20200000,160917.49000000,1667039399999,1318141.29996700,2436,51211.72000000,419731.76034600,0
1667039400000,8.20220000,8.20380000,8.10520000,8.14190000,107258.65000000,1667039699999,872503.43584600,1753,40139.07000000,326266.96993600,0
1667039700000,8.14220000,8.15930000,8.12360000,8.15350000,26851.47000000,1667039999999,218561.36608300,561,15252.74000000,124173.61263300,0
1667040000000,8.15380000,8.21810000,8.15380000,8.18440000,41646.84000000,1667040299999,341273.86461300,751,21193.27000000,173635.90124900,0
1667040300000,8.18320000,8.22350000,8.17550000,8.21130000,18182.57000000,1667040599999,149051.45280600,448,10236.30000000,83920.19691600,0
1667040600000,8.21110000,8.21130000,8.15700000,8.18380000,24470.05000000,1667040899999,200180.64264300,602,9817.94000000,80328.72832100,0
1667040900000,8.18450000,8.23450000,8.14980000,8.22000000,87264.99000000,1667041199999,715494.14299800,1195,47697.90000000,391335.67741400,0
1667041200000,8.22310000,8.23230000,8.20800000,8.21370000,35740.36000000,1667041499999,293807.87313800,562,18758.66000000,154221.84105600,0
1667041500000,8.21570000,8.21570000,8.16280000,8.19600000,49664.18000000,1667041799999,406296.82896200,832,22090.17000000,180710.80510000,0
1667041800000,8.19550000,8.20380000,8.17610000,8.18150000,23141.31000000,1667042099999,189535.70020000,475,8645.59000000,70821.84315100,0
1667042100000,8.17980000,8.18870000,8.16600000,8.17820000,20081.59000000,1667042399999,164170.21722400,480,8341.06000000,68192.12729400,0
1667042400000,8.17810000,8.21500000,8.17520000,8.19000000,23883.87000000,1667042699999,195728.83883600,581,11890.27000000,97458.32299800,0
1667042700000,8.18910000,8.20370000,8.16810000,8.18010000,20592.38000000,1667042999999,168581.09913900,390,8068.22000000,66072.31865600,0
1667043000000,8.18000000,8.18550000,8.14630000,8.15340000,29223.87000000,1667043299999,238666.58377500,628,12258.55000000,100133.11348100,0
1667043300000,8.14970000,8.17860000,8.13260000,8.13770000,38249.95000000,1667043599999,312210.76738900,763,19010.05000000,155193.65165700,0
1667043600000,8.13760000,8.17510000,8.13370000,8.16300000,21302.08000000,1667043899999,173894.07109300,529,12154.78000000,99198.65045900,0
1667043900000,8.16300000,8.17360000,8.13830000,8.16080000,24700.95000000,1667044199999,201511.99019200,482,14314.56000000,116756.36208000,0
1667044200000,8.16080000,8.16580000,8.13920000,8.15180000,37242.98000000,1667044499999,303483.08130000,687,19619.52000000,159842.81605400,0
1667044500000,8.15150000,8.15340000,8.14130000,8.14980000,9539.84000000,1667044799999,77731.23342800,284,5486.48000000,44699.24912700,0
1667044800000,8.14990000,8.17840000,8.06350000,8.16940000,86324.45000000,1667045099999,700705.89651600,1556,34174.95000000,277966.78336400,0
1667045100000,8.16860000,8.17860000,8.14910000,8.17560000,45613.98000000,1667045399999,372677.95116600,794,28047.84000000,229182.19751700,0
1667045400000,8.17430000,8.17860000,8.16470000,8.16780000,31161.70000000,1667045699999,254757.53428200,426,19053.09000000,155765.31992400,0
1667045700000,8.17060000,8.17860000,8.16760000,8.16940000,28200.99000000,1667045999999,230557.81015200,479,17369.27000000,142004.63970000,0
1667046000000,8.16760000,8.17660000,8.13030000,8.15030000,28450.79000000,1667046299999,231892.62586200,618,13179.78000000,107385.94632700,0
1667046300000,8.15030000,8.15530000,8.14010000,8.15040000,14569.12000000,1667046599999,118692.44483800,289,7326.01000000,59682.39005500,0
1667046600000,8.15150000,8.15900000,8.12280000,8.15410000,24141.71000000,1667046899999,196492.99168600,488,12104.93000000,98519.93641900,0
1667046900000,8.15410000,8.16500000,8.14980000,8.15620000,29100.60000000,1667047199999,237335.10398300,559,15768.45000000,128604.58472300,0
1667047200000,8.15450000,8.17600000,8.14950000,8.16400000,18809.99000000,1667047499999,153533.43545400,456,8789.24000000,71752.15053100,0
1667047500000,8.16490000,8.18860000,8.15440000,8.17370000,84953.79000000,1667047799999,694593.20797100,1226,57812.27000000,472716.37226700,0
1667047800000,8.17360000,8.21200000,8.16900000,8.20820000,47938.67000000,1667048099999,393044.69568800,953,25338.57000000,207714.21708100,0
1667048100000,8.20700000,8.22180000,8.18800000,8.21370000,45337.38000000,1667048399999,372250.09370500,806,23083.70000000,189523.07693000,0
1667048400000,8.21190000,8.22620000,8.18510000,8.18510000,31430.38000000,1667048699999,257810.41863200,660,14274.13000000,117131.43365500,0
1667048700000,8.18450000,8.19190000,8.17100000,8.17270000,24015.49000000,1667048999999,196496.61352200,482,13347.71000000,109217.89866000,0
1667049000000,8.17320000,8.17560000,8.14590000,8.15350000,20757.14000000,1667049299999,169404.27415400,605,7176.31000000,58575.21234500,0
1667049300000,8.15330000,8.16660000,8.12710000,8.13090000,22352.50000000,1667049599999,182023.65960900,563,8061.08000000,65642.25420900,0
1667049600000,8.13090000,8.13990000,8.09770000,8.10030000,74526.16000000,1667049899999,604629.99007400,1048,17825.65000000,144713.66105700,0
1667049900000,8.09950000,8.13980000,8.09620000,8.12730000,31307.10000000,1667050199999,254109.58969400,669,17757.12000000,144115.69438600,0
1667050200000,8.12980000,8.13990000,8.10500000,8.10500000,28140.52000000,1667050499999,228662.36403100,617,13877.46000000,112765.47324900,0
1667050500000,8.10530000,8.10900000,7.77000000,7.86810000,445489.39000000,1667050799999,3534440.32589000,6878,138753.70000000,1101671.91061500,0
